fifa_id,name,squad_id,team,position,price,status,total_points,avg_points,matches_played,percent_selected,round_1_points,round_2_points,round_3_points,round_4_points,next_fixture,betano_matched_name,betano_match_score,anytime_scorer_odd,anytime_scorer_prob,first_scorer_odd,first_scorer_prob,last_scorer_odd,match_home,match_away,is_home,opponent,match_home_win_odd,match_draw_odd,match_away_win_odd,match_btts_prob,match_over_25_odd,match_over_25_prob,match_over_35_odd,team_over_05_odd,team_over_15_odd,team_score_prob,team_score_2_prob,team_cs_prob,team_qualify_odd,team_win2_odd,opp_over_05_odd,opp_score_prob,opp_cs_prob,stat_GS,stat_AS,stat_CS,stat_GC,stat_MP,stat_YC,stat_RC,stat_ST,stat_SB,stat_CC,stat_PS,stat_T,stat_S,stat_SXI,stat_OG,stat_PC,stat_PW,stat_FK,fbref_MP,fbref_Starts,fbref_Min,fbref_90s,fbref_Gls,fbref_Ast,fbref_G+A,fbref_G-PK,fbref_TklW,fbref_Int,fbref_GA,fbref_Saves,fbref_CS,fbref_PKA,fbref_PKsv,fbref_CrdY,fbref_CrdR,fbref_PK,fbref_PKatt,fbref_SoTA,fbref_PKm,fbref_Sh,fbref_SoT,fbref_Fls,fbref_Fld,fbref_Off,fbref_Crs,fbref_OG,fbref_2CrdY,fbref_Save%,fbref_CS%,fbref_GA90,fbref_SoT%,fbref_Sh/90,fbref_SoT/90,fbref_G/Sh,fbref_G/SoT,fbref_Pos,fbref_Squad,fbref_Comp,fbref_Age,fbref_fbref_multi_club,fbref_matched_player,fbref_match_dist
1524,Hans Vanaken,5,Belgium,MID,5.5,playing,9,3.0,3,0.0,1.0,1.0,7.0,,84.0,Hans Vanaken,100.0,4.25,0.2353,9.5,0.1053,9.5,Belgium,Senegal,True,Senegal,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.25,2.12,0.7191,0.4717,0.365,1.53,2.1,1.42,0.635,0.2809,0.0,1.0,2.0,1.0,126.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,Matias Fernandez-Pardo,5,Belgium,FWD,5.6,playing,3,1.0,3,0.0,1.0,1.0,1.0,,84.0,Matias Fernandez Pardo,100.0,3.5,0.2857,7.5,0.1333,7.5,Belgium,Senegal,True,Senegal,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.25,2.12,0.7191,0.4717,0.365,1.53,2.1,1.42,0.635,0.2809,0.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29,27,2370,26.3,8,5,13,6,14,8,0.0,0.0,0.0,0.0,0.0,5,0,2,2,0.0,0.0,68,30,15,40,16,57,0,0,,,,44.1,2.58,1.14,0.09,0.2,"FW,MF",Lille,fr Ligue 1,20.0,False,Matias Fernandez-Pardo,0
1526,Leandro Trossard,5,Belgium,MID,6.6,playing,22,7.3,3,4.4,2.0,3.0,17.0,,84.0,Leandro Trossard,100.0,3.75,0.2667,8.25,0.1212,8.25,Belgium,Senegal,True,Senegal,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.25,2.12,0.7191,0.4717,0.365,1.53,2.1,1.42,0.635,0.2809,2.0,0.0,2.0,1.0,252.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31,21,2000,22.2,6,6,12,6,15,9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,53,15,13,39,5,58,0,0,,,,28.3,2.39,0.68,0.11,0.4,"FW,MF",Arsenal,eng Premier League,30.0,False,Leandro Trossard,0
1527,Diego Moreira,5,Belgium,MID,4.7,playing,0,0.0,0,0.1,,,,,84.0,Diego Moreira,100.0,5.0,0.2,11.25,0.0889,11.25,Belgium,Senegal,True,Senegal,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.25,2.12,0.7191,0.4717,0.365,1.53,2.1,1.42,0.635,0.2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,23,2034,22.6,4,6,10,4,25,20,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,29,11,17,27,8,89,0,0,,,,37.9,1.28,0.49,0.14,0.36,MF,Strasbourg,fr Ligue 1,20.0,False,Diego Moreira,0
1528,Stopira,8,Cabo Verde,DEF,3.5,playing,0,0.0,0,0.1,,,,,80.0,Stopira,100.0,15.5,0.0645,45.0,0.0222,45.0,Argentina,Cabo Verde,False,Argentina,1.17,6.9,19.5,0.3648,1.57,0.5627,2.35,2.37,6.2,0.3796,0.1613,0.148,5.9,16.0,1.06,0.852,0.6204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,Logan Costa,8,Cabo Verde,DEF,3.5,playing,0,0.0,0,0.1,,,,,80.0,Logan Costa,100.0,18.5,0.0541,55.0,0.0182,55.0,Argentina,Cabo Verde,False,Argentina,1.17,6.9,19.5,0.3648,1.57,0.5627,2.35,2.37,6.2,0.3796,0.1613,0.148,5.9,16.0,1.06,0.852,0.6204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,30,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,,,,,0.0,0.0,,,DF,Villarreal,es La Liga,24.0,False,Logan Costa,0
1530,Jamiro Monteiro,8,Cabo Verde,MID,4.6,playing,9,3.0,3,0.0,4.0,2.0,3.0,,80.0,Jamiro Monteiro,100.0,9.25,0.1081,24.0,0.0417,25.0,Argentina,Cabo Verde,False,Argentina,1.17,6.9,19.5,0.3648,1.57,0.5627,2.35,2.37,6.2,0.3796,0.1613,0.148,5.9,16.0,1.06,0.852,0.6204,0.0,0.0,2.0,2.0,230.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Hélio Varela,8,Cabo Verde,MID,4.9,playing,10,5.0,2,0.0,,9.0,1.0,,80.0,Helio Varela,100.0,7.8,0.1282,21.0,0.0476,21.0,Argentina,Cabo Verde,False,Argentina,1.17,6.9,19.5,0.3648,1.57,0.5627,2.35,2.37,6.2,0.3796,0.1613,0.148,5.9,16.0,1.06,0.852,0.6204,1.0,0.0,2.0,0.0,61.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,Gilson Benchimol,8,Cabo Verde,MID,5.0,playing,1,1.0,1,0.6,,1.0,,,80.0,Gilson Benchimol,100.0,6.1,0.1639,16.0,0.0625,16.0,Argentina,Cabo Verde,False,Argentina,1.17,6.9,19.5,0.3648,1.57,0.5627,2.35,2.37,6.2,0.3796,0.1613,0.148,5.9,16.0,1.06,0.852,0.6204,0.0,0.0,0.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,Dominik Kotarski,13,Croatia,GK,4.4,playing,0,0.0,0,0.1,,,,,85.0,,,150.0,0.0067,,,,Portugal,Croatia,False,Portugal,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.55,3.3,0.5811,0.303,0.2474,2.55,4.3,1.2,0.7526,0.4189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,Josko Gvardiol,13,Croatia,DEF,5.0,playing,1,0.3,3,3.4,-1.0,1.0,1.0,,85.0,Joško Gvardiol,100.0,11.0,0.0909,26.0,0.0385,27.0,Portugal,Croatia,False,Portugal,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.55,3.3,0.5811,0.303,0.2474,2.55,4.3,1.2,0.7526,0.4189,0.0,0.0,2.0,4.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18,16,1372,15.2,2,2,4,2,13,16,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,17,6,16,7,0,2,0,0,,,,35.3,1.12,0.39,0.12,0.33,DF,Manchester City,eng Premier League,23.0,False,Joško Gvardiol,0
1537,Mateo Kovacic,13,Croatia,MID,6.0,playing,11,3.7,3,0.3,1.0,3.0,7.0,,85.0,Mateo Kovačić,100.0,9.75,0.1026,23.0,0.0435,24.0,Portugal,Croatia,False,Portugal,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.55,3.3,0.5811,0.303,0.2474,2.55,4.3,1.2,0.7526,0.4189,0.0,1.0,1.0,2.0,182.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,130,1.4,0,1,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,2,0,0,0,0,,,,0.0,1.38,0.0,0.0,,MF,Manchester City,eng Premier League,31.0,True,Mateo Kovačić,0
1556,Gédéon Kalulu,11,Congo DR,DEF,3.9,playing,1,1.0,1,0.0,1.0,,,,83.0,Gedeon Kalulu,100.0,14.5,0.069,37.0,0.027,37.0,England,Congo DR,False,England,1.27,5.4,13.5,0.3584,1.85,0.4789,2.95,2.32,6.1,0.3879,0.1639,0.1803,4.8,12.0,1.1,0.8197,0.6121,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Gaël Kakuta,11,Congo DR,MID,4.6,playing,0,0.0,0,0.0,,,,,83.0,Gaël Kakuta,100.0,6.8,0.1471,16.0,0.0625,16.5,England,Congo DR,False,England,1.27,5.4,13.5,0.3584,1.85,0.4789,2.95,2.32,6.1,0.3879,0.1639,0.1803,4.8,12.0,1.1,0.8197,0.6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,Diogo Costa,35,Portugal,GK,4.9,playing,18,6.0,3,7.2,2.0,7.0,9.0,,85.0,,,150.0,0.0067,,,,Portugal,Croatia,True,Croatia,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.2,1.9,0.7526,0.5263,0.4189,1.37,1.75,1.55,0.5811,0.2474,0.0,0.0,2.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,Rúben Dias,35,Portugal,DEF,5.0,playing,18,9.0,2,4.4,,9.0,9.0,,85.0,Rúben Dias,100.0,9.25,0.1081,22.0,0.0455,23.0,Portugal,Croatia,True,Croatia,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.2,1.9,0.7526,0.5263,0.4189,1.37,1.75,1.55,0.5811,0.2474,0.0,0.0,2.0,0.0,180.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26,24,2141,23.8,2,0,2,2,6,23,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,10,4,15,9,0,9,0,0,,,,40.0,0.42,0.17,0.2,0.5,DF,Manchester City,eng Premier League,28.0,False,Rúben Dias,0
1571,Nélson Semedo,35,Portugal,DEF,4.3,playing,4,2.0,2,0.1,0.0,4.0,,,85.0,Nélson Semedo,100.0,12.5,0.08,30.0,0.0333,32.0,Portugal,Croatia,True,Croatia,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.2,1.9,0.7526,0.5263,0.4189,1.37,1.75,1.55,0.5811,0.2474,0.0,1.0,2.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Bernardo Silva,35,Portugal,MID,7.8,playing,1,0.5,2,1.6,0.0,1.0,,,85.0,Bernardo Silva,100.0,4.65,0.2151,10.5,0.0952,10.75,Portugal,Croatia,True,Croatia,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.2,1.9,0.7526,0.5263,0.4189,1.37,1.75,1.55,0.5811,0.2474,0.0,0.0,1.0,1.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,34,2872,31.9,2,4,6,2,28,21,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0.0,0.0,30,7,36,22,5,72,0,0,,,,23.3,0.94,0.22,0.07,0.29,MF,Manchester City,eng Premier League,30.0,False,Bernardo Silva,0
1573,Cristiano Ronaldo,35,Portugal,FWD,10.0,playing,18,6.0,3,9.0,2.0,14.0,2.0,,85.0,Cristiano Ronaldo,100.0,1.95,0.5128,3.75,0.2667,3.75,Portugal,Croatia,True,Croatia,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.2,1.9,0.7526,0.5263,0.4189,1.37,1.75,1.55,0.5811,0.2474,2.0,0.0,2.0,1.0,270.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,Rafael Leão,35,Portugal,MID,7.8,playing,11,3.7,3,1.3,1.0,9.0,1.0,,85.0,Rafael Leão,100.0,3.2,0.3125,6.9,0.1449,6.9,Portugal,Croatia,True,Croatia,1.8,3.6,4.6,0.4859,1.91,0.4635,3.1,1.2,1.9,0.7526,0.5263,0.4189,1.37,1.75,1.55,0.5811,0.2474,1.0,0.0,3.0,0.0,46.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,23,1851,20.6,9,3,12,7,3,5,0.0,0.0,0.0,0.0,0.0,5,0,2,2,0.0,0.0,63,24,19,34,9,25,0,0,,,,38.1,3.06,1.17,0.11,0.29,FW,Milan,it Serie A,26.0,False,Rafael Leão,0
1581,Christian Fassnacht,43,Switzerland,MID,6.1,playing,1,1.0,1,0.0,,,1.0,,88.0,Christian Fassnacht,100.0,3.9,0.2564,8.5,0.1176,8.5,Switzerland,Algeria,True,Algeria,2.02,3.25,4.0,0.5141,1.95,0.4538,3.05,1.23,2.02,0.7343,0.495,0.3796,1.45,1.93,1.45,0.6204,0.2657,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,Zeki Amdouni,43,Switzerland,FWD,4.9,playing,1,1.0,1,0.1,1.0,,,,88.0,Zeki Amdouni,100.0,2.95,0.339,6.1,0.1639,6.1,Switzerland,Algeria,True,Algeria,2.02,3.25,4.0,0.5141,1.95,0.4538,3.05,1.23,2.02,0.7343,0.495,0.3796,1.45,1.93,1.45,0.6204,0.2657,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,73,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,1,1,0,0,0,0,,,,33.3,3.7,1.23,0.0,0.0,"FW,MF",Burnley,eng Premier League,24.0,False,Zeki Amdouni,0
1583,Cedric Itten,43,Switzerland,FWD,5.4,playing,2,1.0,2,0.0,,1.0,1.0,,88.0,Cedric Itten,100.0,2.77,0.361,5.7,0.1754,5.7,Switzerland,Algeria,True,Algeria,2.02,3.25,4.0,0.5141,1.95,0.4538,3.05,1.23,2.02,0.7343,0.495,0.3796,1.45,1.93,1.45,0.6204,0.2657,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,Aaron Tshibola,11,Congo DR,MID,4.9,playing,0,0.0,0,0.0,,,,,83.0,Aaron Tshibola,100.0,15.5,0.0645,40.0,0.025,40.0,England,Congo DR,False,England,1.27,5.4,13.5,0.3584,1.85,0.4789,2.95,2.32,6.1,0.3879,0.1639,0.1803,4.8,12.0,1.1,0.8197,0.6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,Karim Hafez,17,Egypt,DEF,3.9,playing,1,1.0,1,0.0,1.0,,,,81.0,Karim Hafez,100.0,9.75,0.1026,21.0,0.0476,22.0,Australia,Egypt,False,Australia,3.3,2.9,2.47,0.4373,2.42,0.3648,4.05,1.38,2.7,0.655,0.3704,0.4086,1.62,2.37,1.52,0.5914,0.345,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,Nabil Emad Dunga,17,Egypt,MID,4.3,playing,0,0.0,0,0.0,,,,,81.0,Nabil Dunga,81.4814814814815,9.5,0.1053,20.0,0.05,21.0,Australia,Egypt,False,Australia,3.3,2.9,2.47,0.4373,2.42,0.3648,4.05,1.38,2.7,0.655,0.3704,0.4086,1.62,2.37,1.52,0.5914,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,Mostafa Zico,17,Egypt,MID,4.2,playing,18,6.0,3,1.4,2.0,14.0,2.0,,81.0,Mostafa Ziko,91.66666666666666,3.65,0.274,7.2,0.1389,7.2,Australia,Egypt,False,Australia,3.3,2.9,2.47,0.4373,2.42,0.3648,4.05,1.38,2.7,0.655,0.3704,0.4086,1.62,2.37,1.52,0.5914,0.345,1.0,1.0,0.0,3.0,228.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Hamza Abdelkarim,17,Egypt,FWD,4.3,playing,3,1.0,3,0.1,1.0,1.0,1.0,,81.0,Hamza Abdelkarim,100.0,3.9,0.2564,7.7,0.1299,7.7,Australia,Egypt,False,Australia,3.3,2.9,2.47,0.4373,2.42,0.3648,4.05,1.38,2.7,0.655,0.3704,0.4086,1.62,2.37,1.52,0.5914,0.345,0.0,0.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,Mohamed Salah,17,Egypt,MID,10.0,playing,19,6.3,3,5.5,7.0,11.0,1.0,,81.0,,,150.0,0.0067,,,,Australia,Egypt,False,Australia,3.3,2.9,2.47,0.4373,2.42,0.3648,4.05,1.38,2.7,0.655,0.3704,0.4086,1.62,2.37,1.52,0.5914,0.345,1.0,2.0,0.0,3.0,218.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,23,2146,23.8,7,7,14,6,12,3,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.0,0.0,68,19,10,16,14,117,0,0,,,,27.9,2.85,0.8,0.09,0.32,MF,Liverpool,eng Premier League,33.0,False,Mohamed Salah,0
1665,Munir El Kajoui,29,Morocco,GK,4.0,playing,0,0.0,0,0.2,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,4.8,3.4,1.75,0.4635,2.07,0.4282,3.4,1.21,1.98,0.7431,0.5051,0.4451,1.35,1.72,1.62,0.5549,0.2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,Youssef Belammari,29,Morocco,DEF,3.6,playing,0,0.0,0,0.1,,,,,,Youssef Belammari,100.0,9.75,0.1026,23.0,0.0435,23.0,Canada,Morocco,False,Canada,4.8,3.4,1.75,0.4635,2.07,0.4282,3.4,1.21,1.98,0.7431,0.5051,0.4451,1.35,1.72,1.62,0.5549,0.2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,Ayyoub Bouaddi,29,Morocco,MID,5.5,playing,8,2.7,3,0.4,3.0,3.0,,2.0,,Ayyoub Bouaddi,100.0,7.9,0.1266,18.0,0.0556,18.0,Canada,Morocco,False,Canada,4.8,3.4,1.75,0.4635,2.07,0.4282,3.4,1.21,1.98,0.7431,0.5051,0.4451,1.35,1.72,1.62,0.5549,0.2569,0.0,0.0,1.0,2.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,Marwane Saadane,29,Morocco,MID,4.7,playing,0,0.0,0,0.0,,,,,,Marwane Saadane,100.0,9.75,0.1026,23.0,0.0435,23.0,Canada,Morocco,False,Canada,4.8,3.4,1.75,0.4635,2.07,0.4282,3.4,1.21,1.98,0.7431,0.5051,0.4451,1.35,1.72,1.62,0.5549,0.2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,Ayoube Amaimouni-Echghouyab,29,Morocco,FWD,4.3,playing,2,1.0,2,0.0,1.0,1.0,,,,Ayoube Amaimouni-Echghouyab,100.0,4.65,0.2151,10.25,0.0976,10.25,Canada,Morocco,False,Canada,4.8,3.4,1.75,0.4635,2.07,0.4282,3.4,1.21,1.98,0.7431,0.5051,0.4451,1.35,1.72,1.62,0.5549,0.2569,0.0,0.0,2.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6,586,6.5,2,3,5,2,5,2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,12,7,8,10,6,30,0,0,,,,58.3,1.84,1.08,0.17,0.29,"MF,FW",Eintracht Frankfurt,de Bundesliga,20.0,False,Ayoube Amaimouni Echghouyab,1
1681,Sander Tangvik,32,Norway,GK,3.5,playing,0,0.0,0,0.7,,,,,,,,150.0,0.0067,,,,Brazil,Norway,False,Brazil,1.91,3.55,4.1,0.5184,1.82,0.4859,2.85,1.45,3.0,0.6234,0.3333,0.2474,2.42,3.75,1.2,0.7526,0.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,90,1.0,0,0,0,0,0,0,1.0,6.0,0.0,0.0,1.0,0,0,0,0,6.0,0.0,0,0,0,1,0,0,0,0,83.3,0.0,1.0,,0.0,0.0,,,GK,Hamburger SV,de Bundesliga,22.0,False,Sander Tangvik,0
1682,Thelo Aasgaard,32,Norway,MID,5.5,playing,11,11.0,1,0.2,,,11.0,,,Thelo Aasgaard,100.0,5.4,0.1852,13.0,0.0769,13.5,Brazil,Norway,False,Brazil,1.91,3.55,4.1,0.5184,1.82,0.4859,2.85,1.45,3.0,0.6234,0.3333,0.2474,2.42,3.75,1.2,0.7526,0.3766,1.0,0.0,0.0,4.0,90.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,Fredrik Aursnes,32,Norway,MID,6.5,playing,7,1.8,4,0.1,2.0,1.0,3.0,1.0,,Fredrik Aursnes,100.0,9.25,0.1081,23.0,0.0435,24.0,Brazil,Norway,False,Brazil,1.91,3.55,4.1,0.5184,1.82,0.4859,2.85,1.45,3.0,0.6234,0.3333,0.2474,2.42,3.75,1.2,0.7526,0.3766,0.0,0.0,2.0,5.0,215.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,Martin Ødegaard,32,Norway,MID,7.7,playing,20,6.7,3,3.8,5.0,7.0,,8.0,,Martin Odegaard,100.0,6.5,0.1538,16.0,0.0625,16.5,Brazil,Norway,False,Brazil,1.91,3.55,4.1,0.5184,1.82,0.4859,2.85,1.45,3.0,0.6234,0.3333,0.2474,2.42,3.75,1.2,0.7526,0.3766,0.0,3.0,0.0,4.0,261.0,0.0,0.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24,16,1369,15.2,1,6,7,1,9,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,22,8,9,9,2,22,0,0,,,,36.4,1.45,0.53,0.05,0.13,MF,Arsenal,eng Premier League,26.0,False,Martin Ødegaard,0
1695,Bara Sapoko Ndiaye,39,Senegal,MID,4.5,playing,0,0.0,0,0.1,,,,,84.0,Bara Sapoko Ndiaye,100.0,6.5,0.1538,15.0,0.0667,15.5,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,Sadio Mané,39,Senegal,MID,7.6,playing,13,4.3,3,1.7,2.0,8.0,3.0,,84.0,Sadio Mane,100.0,3.75,0.2667,8.25,0.1212,8.25,Belgium,Senegal,False,Belgium,2.2,3.25,3.5,0.507,1.95,0.4538,3.1,1.42,2.82,0.635,0.3546,0.2809,2.15,3.2,1.25,0.7191,0.365,0.0,1.0,1.0,6.0,270.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
